ref,name,lat,long,local_ref,network,operator,shelter,bench,tactile_paving,wheelchair,departure_board,lit,bin,covered,passenger_information_display,pole,flag,kerb,traffic_sign,advertising,layer,street,crossing
503401142,Southampton Arms Ph,50.9323914,-1.3203340,,,,,,,,,,,,,,,,,,,Moorgreen Road,Raymond Close
503401148,Monarch Way,50.9312202,-1.3246202,,,,,,,,,,,,,,,,,,,Moorgreen Road,Monarch Way
503401153,Monarch Way,50.9312128,-1.3248906,,,,,,,,,,,,,,,,,,,Moorgreen Road,Monarch Way
503401157,Moorgreen Hospital,50.9279033,-1.3279836,,,,,,,,,,,,,,,,,,,Moorgreen Road,
503401163,Moorgreen Hospital,50.9277139,-1.3278725,,,,,,,,,,,,,,,,,,,Moorgreen Road,
503401169,Moorgreen Road,50.9272983,-1.3275370,,,,,,,,,,,,,,,,,,,Botley Road,Moorgreen Road
503401175,Moorgreen Road,50.9271808,-1.3258881,,,,,,,,,,,,,,,,,,,Botley Road,Moorgreen Road
503401183,Castle Malwood,50.9071616,-1.6123711,,,,,,,,,,,,,,,,,,,A31 Westbound,
503401191,Castle Malwood,50.9073425,-1.6153991,,,,,,,,,,,,,,,,,,,A31 Eastbound,
503403560,Dawson Lodge,50.9266644,-1.3205740,,,,,,,,,,,,,,,,,,,Botley Road,
503403564,Dawson Lodge,50.9264675,-1.3191824,,,,,,,,,,,,,,,,,,,Botley Road,
503403568,Hilldean Centre,50.9272961,-1.3318627,,,,,,,,,,,,,,,,,,,High Street,St James Road
503403571,Hilldean Centre,50.9274130,-1.3318610,,,,,,,,,,,,,,,,,,,High Street,St James Road
503403574,West End Post Office,50.9276346,-1.3360270,,,,,,,,,,,,,,,,,,,High Street,Upper New Road
503403578,West End Post Office,50.9276099,-1.3364258,,,,,,,,,,,,,,,,,,,High Street,Chapel Road
503403583,Co-Op,50.9288757,-1.3423984,,,,,,,,,,,,,,,,,,,High Street,Hatch Mead
503403588,Co-op,50.9287597,-1.3425566,,,,,,,,,,,,,,,,,,,High Street,Hatch Mead
503403593,Barnsland,50.9322005,-1.3467631,,,,,,,,,,,,,,,,,,,Swaythling Road,
503403596,Barnsland,50.9325235,-1.3471058,,,,,,,,,,,,,,,,,,,Swaythling Road,
503403601,Romill Close,50.9350630,-1.3521167,,,,,,,,,,,,,,,,,,,Swaythling Road,Romill Close
503403606,Peewit Hill,50.8986598,-1.3188201,,,,,,,,,,,,,,,,,,,West End Road,Peewit Hill
503403609,Peewit Hill,50.8984625,-1.3189225,,,,,,,,,,,,,,,,,,,West End Road,Peewit Hill
503403614,,50.8968415,-1.3220808,,,,,,,,,,,,,,,,,,,,
503403629,Dodwell Lane,50.8988792,-1.3102419,,,,,,,,,,,,,,,,,,,Dodwell Lane,
503403632,Pylands Lane,50.8996986,-1.3096002,,,,,,,,,,,,,,,,,,,Dodwell Lane,Pyland's Lane
503403637,Bonhomie,50.9023366,-1.3094229,,,,,,,,,,,,,,,,,,,Dodwell Lane,
503403642,Bonhomie,50.9023809,-1.3093227,,,,,,,,,,,,,,,,,,,Dodwell Lane,
503403644,Foord Road,50.9048583,-1.3085322,,,,,,,,,,,,,,,,,,,Bursledon Road,Foord Road
503403648,Foord Road,50.9048946,-1.3085886,,,,,,,,,,,,,,,,,,,Bursledon Road,Foord Road
503403652,Alexandra Road,50.9066843,-1.3070971,,,,,,,,,,,,,,,,,,,Bursledon Road,Albert Road
503403656,Alexandra Road,50.9073294,-1.3067035,,,,,,,,,,,,,,,,,,,Bursledon Road,Yardley Road
503403659,Hedge End Recreation Ground,50.9098039,-1.3054435,,,,,,,,,,,,,,,,,,,Bursledon Road,Westbury Court
503403663,Hedge End Recreation Ground,50.9101441,-1.3051824,,,,,,,,,,,,,,,,,,,Bursledon Road,Rustan Close
503403667,The Fountain Inn,50.9103789,-1.3068573,,,,,,,,,,,,,,,,,,,St John's Road,New Cliffe Gardens
503403671,The Fountain Inn,50.9104153,-1.3069279,,,,,,,,,,,,,,,,,,,St John's Road,New Cliffe Gardens
503403675,St Johns Church Hedge End,50.9082735,-1.3097191,,,,,,,,,,,,,,,,,,,St John's Road,Alexandra Road
503403678,Foord Road,50.9065432,-1.3121341,,,,,,,,,,,,,,,,,,,St John's Road,Foord Road
503403682,Foord Road,50.9060146,-1.3124690,,,,,,,,,,,,,,,,,,,St John's Road,Foord Road
503403686,Upper St Helens Road,50.9041897,-1.3080159,,,,,,,,,,,,,,,,,,,Heathhouse Lane,Heath House Close
503403690,Upper St Helens Road,50.9041374,-1.3067651,,,,,,,,,,,,,,,,,,,Heathhouse Lane,Heath House Close
503403693,Sherwood Avenue,50.9035064,-1.3035035,,,,,,,,,,,,,,,,,,,Heathhouse Lane,Sherwood Avenue
503403696,Sherwood Avenue,50.9032614,-1.3031374,,,,,,,,,,,,,,,,,,,Heathhouse Lane,Sherwood Avenue
503403699,Cranbourne Park,50.9051205,-1.2967380,,,,,,,,,,,,,,,,,,,Kings Copse Avenue,Woodstock Close
503403702,Cranbourne Park,50.9050918,-1.2964397,,,,,,,,,,,,,,,,,,,Kings Copse Avenue,Woodstock Close
503403707,Ambleside,50.9072709,-1.2924529,,,,,,,,,,,,,,,,,,,Kings Copse Avenue,
503403710,Ambleside,50.9074224,-1.2922230,,,,,,,,,,,,,,,,,,,Kings Copse Avenue,
503403715,Sovereign Drive,50.9096746,-1.2914065,,,,,,,,,,,,,,,,,,,Kings Copse Avenue,Abraham Close
503403718,Sovereign Drive,50.9098267,-1.2912762,,,,,,,,,,,,,,,,,,,Kings Copse Avenue,Sengana Close
503403721,Marls Road,50.9128806,-1.2906751,,,,,,,,,,,,,,,,,,,Kings Copse Avenue,Marls Road
503403725,Marls Road,50.9132048,-1.2907555,,,,,,,,,,,,,,,,,,,Kings Copse Avenue,Marls Road
503403728,Tripps End Caravan Site,50.9151569,-1.2908681,,,,,,,,,,,,,,,,,,,Kings Copse Avenue,Marvin Close
503403732,Tripps End Caravan Site,50.9154266,-1.2908498,,,,,,,,,,,,,,,,,,,Kings Copse Avenue,Marvin Close
503403736,Bowling Green,50.9182061,-1.2894845,,,,,,,,,,,,,,,,,,,Woodhouse Lane,Pavilion Road
503403741,Hilliers Garden Centre,50.9204972,-1.2847404,,,,,,,,,,,,,,,,,,,Woodhouse Lane,
503403745,Hilliers Garden Centre,50.9209963,-1.2840072,,,,,,,,,,,,,,,,,,,Woodhouse Lane,
503403748,Boorley Arch,50.9233077,-1.2796606,,,,,,,,,,,,,,,,,,,Woodhouse Lane,Winchester Road
503403759,Boorley Arch,50.9235675,-1.2780488,,,,,,,,,,,,,,,,,,,Winchester Road,
503403762,Winchester Street,50.9210444,-1.2772058,,,,,,,,,,,,,,,,,,,Holmesland Lane,Winchester Street
503403766,Holmesland Drive,50.9166990,-1.2783543,,,,,,,,,,,,,,,,,,,Holmesland Lane,Downland Close
503403771,Botley School,50.9150564,-1.2745104,,,,,,,,,,,,,,,,,,,Mortimer Road,High Street
503403775,Botley School,50.9150032,-1.2746250,,,,,,,,,,,,,,,,,,,Mortimer Road,High Street
503403777,Botley Square,50.9142962,-1.2716772,,,,,,,,,,,,,,,,,,,,
503403781,Botley Square,50.9144073,-1.2711836,,,,,,,,,,,,,,,,,,,,
503403784,Brook Lane,50.9162258,-1.2789164,,,,,,,,,,,,,,,,,,,High Street,Holmesland Lane
503403788,Brook Lane,50.9162095,-1.2791869,,,,,,,,,,,,,,,,,,,High Street,Opp Holmesland Lane
503403791,Broad Oak Service Station,50.9158115,-1.2831905,,,,,,,,,,,,,,,,,,,Broad Oak,
503403796,Broad Oak Service Station,50.9158880,-1.2839291,,,,,,,,,,,,,,,,,,,Broad Oak,
503403799,Texaco Service Station,50.9165770,-1.2903545,,,,,,,,,,,,,,,,,,,Marvin Way,Kings Copse Avenue
503403804,,50.9230499,-1.3436613,,,,,,,,,,,,,,,,,,,West End Road,Chalk Hill
503403806,,50.9231207,-1.3436826,,,,,,,,,,,,,,,,,,,West End Road,Beauworth Avenue
503403811,Moorhill Road,50.9238771,-1.3394526,,,,,,,,,,,,,,,,,,,West End Road,Church Hill
503403815,Moorhill Road,50.9239485,-1.3393520,,,,,,,,,,,,,,,,,,,West End Road,Church Hill
503403819,Allington Lane Roundabout,50.9338077,-1.3495298,,,,,,,,,,,,,,,,,,,Townhill Way,Wylye Close
503403822,Allington Lane Roundabout,50.9335557,-1.3495049,,,,,,,,,,,,,,,,,,,Townhill Way,Arun Road
503403826,Chartwell Green Shops,50.9331787,-1.3528544,,,,,,,,,,,,,,,,,,,Townhill Way,Frome Road
503403828,Chartwell Green Shops,50.9325424,-1.3532617,,,,,,,,,,,,,,,,,,,Townhill Way,
503403831,Harbourne Gardens,50.9305160,-1.3543286,,,,,,,,,,,,,,,,,,,Townhill Way,Gatcombe Gardens
503403835,Cerne Close,50.9268839,-1.3528848,,,,,,,,,,,,,,,,,,,Townhill Way,Opp Cerne Close
503403840,Cerne Close,50.9267507,-1.3534196,,,,,,,,,,,,,,,,,,,Townhill Way,Cerne Close
503403843,Dumpers Drove,50.9499329,-1.2955067,,,,,,,,,,,,,,,,,,,Botley Road,Dumpers Drove
503403846,Dumpers Drove,50.9498066,-1.2954375,,,,,,,,,,,,,,,,,,,Botley Road,The Drove
503403850,Brigadier Gerrard Ph,50.9473625,-1.2957449,,,,,,,,,,,,,,,,,,,Botley Road,Cherry Drove
503403854,Brigadier Gerrard Ph,50.9468945,-1.2956808,,,,,,,,,,,,,,,,,,,Botley Road,
503403857,Denhams Corner,50.9423528,-1.2941410,,,,,,,,,,,,,,,,,,,Bubb Lane,
503403860,Denhams Corner,50.9422898,-1.2941277,,,,,,,,,,,,,,,,,,,Bubb Lane,
503403862,Chalcroft Park,50.9413974,-1.3057700,,,,,,,,,,,,,,,,,,,Burnetts Lane,
503403865,Chalcroft Park,50.9413791,-1.3057275,,,,,,,,,,,,,,,,,,,Burnetts Lane,
503403869,Blind Lane,50.9445022,-1.3016384,,,,,,,,,,,,,,,,,,,Burnetts Lane,Blind Lane
503403880,Blind Lane,50.9448425,-1.3014056,,,,,,,,,,,,,,,,,,,Burnetts Lane,Blind Lane
503403884,St Andrews Park,50.9485027,-1.2999272,,,,,,,,,,,,,,,,,,,Burnetts Lane,Bryony Gardens
503403888,St Andrews Park,50.9485024,-1.2998702,,,,,,,,,,,,,,,,,,,Burnetts Lane,Bryony Gardens
503403890,Burnetts Field,50.9511598,-1.2991327,,,,,,,,,,,,,,,,,,,Burnetts Lane,Centaury Gardens
503403893,Burnetts Field,50.9516268,-1.2990260,,,,,,,,,,,,,,,,,,,Burnetts Lane,Angelica Gardens
503403895,Providence Hill,50.8940014,-1.3172671,,,,,,,,,,,,,,,,,,,Windmill Lane,Devonshire Gardens
503403899,Providence Hill,50.8937659,-1.3166468,,,,,,,,,,,,,,,,,,,Providence Hill,Windmill Lane
503403902,The Crows Nest Ph,50.8897548,-1.3092819,,,,,,,,,,,,,,,,,,,Oakhill,Dodwell Lane
503403906,The Crows Nest Ph,50.8898703,-1.3090385,,,,,,,,,,,,,,,,,,,Oakhill,Dodwell Lane
503403909,Station Road,50.8864214,-1.3037156,,,,,,,,,,,,,,,,,,,Bridge Road,Blundell Lane
503403913,Station Road,50.8861411,-1.3034639,,,,,,,,,,,,,,,,,,,Bridge Road,Blundell Lane
503403917,Redcroft Lane,50.8904466,-1.3122148,,,,,,,,,,,,,,,,,,,Portsmouth Road,Redcroft Lane
503403920,Kingsfield,50.8904135,-1.3125832,,,,,,,,,,,,,,,,,,,Portsmouth Road,Redcroft Lane
503403924,Lowford Post Office,50.8896706,-1.3160351,,,,,,,,,,,,,,,,,,,Portsmouth Road,
503403929,Lowford Post Office,50.8895113,-1.3167924,,,,,,,,,,,,,,,,,,,Portsmouth Road,
503403932,Jurd Way,50.8900011,-1.3221454,,,,,,,,,,,,,,,,,,,Jurd Way,Manley Road
503403935,Jurd Way,50.8905852,-1.3220800,,,,,,,,,,,,,,,,,,,Jurd Way,Lionheart Way
503403939,,50.8937295,-1.3209152,,,,yes,yes,,,,,,,,,,,,,,,
503403943,,50.8949796,-1.3209676,,,,,,,,,,,,,,,,,,,,
503403947,,50.8947487,-1.3215408,,,,no,no,,,,,,,,,,,,,,,
503403949,The Plough Ph,50.8892316,-1.3290378,,,,,,,,,,,,,,,,,,,Portsmouth Road,Beverley Gardens
503403955,The Plough Ph,50.8894080,-1.3300163,,,,,,,,,,,,,,,,,,,Portsmouth Road,Opp Beverley Gardens
503403960,Grange Road,50.8908235,-1.3353562,,,,,,,,,,,,,,,,,,,Portsmouth Road,Grange Road
503403962,Grange Road,50.8908339,-1.3356120,,,,,,,,,,,,,,,,,,,Portsmouth Road,Grange Road
503403963,Sports Ground,50.8918554,-1.3397208,,,,,,,,,,,,,,,,,,,Portsmouth Road,
503403967,Sports Ground,50.8919641,-1.3398614,,,,,,,,,,,,,,,,,,,Portsmouth Road,
503403971,Manor Crossroads,50.8881057,-1.3240496,,,,,,,,,,,,,,,,,,,Hamble Lane,Pound Road
503403975,Manor Crossroads,50.8880962,-1.3239644,,,,,,,,,,,,,,,,,,,Hamble Lane,Pound Road
503403978,Chamberlayne Road,50.8860924,-1.3242493,,,,,,,,,,,,,,,,,,,Hamble Lane,Cunningham Gardens
503403981,Chamberlayne Road,50.8849957,-1.3243220,,,,,,,,,,,,,,,,,,,Hamble Lane,Boundary Road
503403986,Hamble Lane School,50.8735631,-1.3285096,,,,,,,,,,,,,,,,,,,Hamble Lane,Broad Way
503403990,Hamble Lane School,50.8732922,-1.3283145,,,,,,,,,,,,,,,,,,,Hamble Lane,Broad Way
503403994,Hamble Lane Sports Ground,50.8678840,-1.3277101,,,,,,,,,,,,,,,,,,,Hamble Lane,
503404009,Verdon Avenue,50.8639661,-1.3282353,,,,,,,,,,,,,,,,,,,Hamble Lane,Verdon Avenue
503404013,Verdon Avenue,50.8638059,-1.3282139,,,,,,,,,,,,,,,,,,,Hamble Lane,Verdon Avenue
503404018,Beaulieu Road,50.8615066,-1.3274608,,,,,,,,,,,,,,,,,,,Hamble Lane,Coach Road
503404022,Beaulieu Road,50.8612876,-1.3268955,,,,,,,,,,,,,,,,,,,Hamble Lane,Beaulieu Road
503404024,Hamble Fire Station,50.8594298,-1.3236874,,,,,,,,,,,,,,,,,,,Hamble Lane,Aquila Way
503404027,Hamble Fire Station,50.8591192,-1.3220391,,,,,,,,,,,,,,,,,,,Hamble Lane,Spitfire Way
503404031,Copse Lane,50.8588418,-1.3207359,,,,,,,,,,,,,,,,,,,Hambleside Court,Hamble Lane
503404035,Copse Lane,50.8588714,-1.3196415,,,,,,,,,,,,,,,,,,,High Street,Copse Lane
503404038,Hamble Square,50.8590586,-1.3150549,,,,,,,,,,,,,,,,,,,Satchell Lane,The Square
503404043,Oakwood Way,50.8626492,-1.3167020,,,,,,,,,,,,,,,,,,,Oakwood Way,Satchell Lane
503404048,Oakwood Way,50.8626676,-1.3167728,,,,,,,,,,,,,,,,,,,Oakwood Way,Satchell Lane
503404051,Cedric Mews,50.8651811,-1.3160113,,,,,,,,,,,,,,,,,,,Satchell Lane,Cerdic Mews
503404056,Hound Farm,50.8764583,-1.3299888,,,,,,,,,,,,,,,,,,,Hound Road,Hamble Lane
503404060,Hound Farm,50.8764699,-1.3304577,,,,,,,,,,,,,,,,,,,Hound Road,Hamble Lane
503404064,Hound Road,50.8764490,-1.3346652,,,,,,,,,,,,,,,,,,,Hound Way,Hound Road
503404068,Hound Road,50.8764957,-1.3349631,,,,,,,,,,,,,,,,,,,Hound Way,Hound Road
503404072,Abbeyfields Close,50.8763500,-1.3378079,,,,,,,,,,,,,,,,,,,Woolston Road,Hound Way
503404076,Hound Post Office,50.8784133,-1.3385035,,,,,,,,,,,,,,,,,,,Woolston Road,The Grove
503404080,Hound Post Office,50.8788648,-1.3388383,,,,,,,,,,,,,,,,,,,Woolston Road,The Grove
503404085,Woolston Road,50.8824115,-1.3430122,,,,,,,,,,,,,,,,,,,Woolston Road,Ingleside Road
503404089,Ingleside,50.8824995,-1.3450165,,,,,,,,,,,,,,,,,,,Grange Road,Cranmore
503404093,Ingleside,50.8824691,-1.3448527,,,,,,,,,,,,,,,,,,,Grange Road,Cranmore
503404097,Netley Grange (ph),50.8807294,-1.3489756,,,,,,,,,,,,,,,,,,,Grange Road,
503404103,Netley Grange (ph),50.8805511,-1.3492624,,,,,,,,,,,,,,,,,,,Grange Road,
503404107,St Edwards Road,50.8797349,-1.3512638,,,,,,,,,,,,,,,,,,,Grange Road,St Edwards Road
503404113,St Edwards Road,50.8792984,-1.3520090,,,,,,,,,,,,,,,,,,,Grange Road,St Edwards Road
503404118,New Road,50.8773124,-1.3555047,,,,,,,,,,,,,,,,,,,Grange Road,New Road
503404122,New Road,50.8772778,-1.3557611,,,,,,,,,,,,,,,,,,,Grange Road,New Road
503404127,York Road,50.8750079,-1.3550959,,,,,,,,,,,,,,,,,,,Victoria Road,York Road
503404131,York Road,50.8745475,-1.3547754,,,,,,,,,,,,,,,,,,,Victoria Road,York Road
503404135,Netley Post Office,50.8732304,-1.3523916,,,,,,,,,,,,,,,,,,,Station Road,Victoria Road
503404140,Netley Post Office,50.8736043,-1.3517184,,,,,,,,,,,,,,,,,,,Station Road,New Road
503404143,Denzil Avenue,50.8745789,-1.3490897,,,,,,,,,,,,,,,,,,,Station Road,Denzil Avenue
503404156,Denzil Avenue,50.8741591,-1.3479869,,,,,,,,,,,,,,,,,,,Denzil Avenue,Station Road
503404158,Netley Railway Station,50.8744958,-1.3438889,,,,,,,,,,,,,,,,,,,Station Road,St Mary's Road
503404163,Netley Railway Station,50.8748722,-1.3436562,,,,,,,,,,,,,,,,,,,St Mary's Road,Station Road
503404168,Yaverlands,50.8783463,-1.3425698,,,,,,,,,,,,,,,,,,,Ingleside,Yaverland
503404171,Yaverlands,50.8784008,-1.3426543,,,,,,,,,,,,,,,,,,,Ingleside,Yaverland
503404176,Bowcombe,50.8809596,-1.3430748,,,,,,,,,,,,,,,,,,,Ingleside,Bowcombe
503404180,Pound Road,50.8876776,-1.3262310,,,,,,,,,,,,,,,,,,,Priors Hill Lane,Pound Road
503404184,Pound Road,50.8877584,-1.3262014,,,,,,,,,,,,,,,,,,,Priors Hill Lane,Pound Road
503404187,Boorley Green - Oatlands Road,50.9254785,-1.2789509,,,,,,,,,,,,,,,,,,,Winchester Road,Oatlands Road
503404191,Boorley Green - Oatlands Road,50.9255064,-1.2789294,,,,,,,,,,,,,,,,,,,Winchester Road,Kestrel Close
503404195,Boorley Green - Pear Tree Inn Ph,50.9286771,-1.2812425,,,,,,,,,,,,,,,,,,,Maddoxford Lane,Pear Tree Close
503404200,Boorley Green - Pear Tree Inn Ph,50.9287573,-1.2811132,,,,,,,,,,,,,,,,,,,Maddoxford Lane,Pear Tree Close
503404203,Braxells Farm,50.9327204,-1.2838199,,,,,,,,,,,,,,,,,,,Winchester Road,
503404208,Braxells Farm,50.9327933,-1.2837549,,,,,,,,,,,,,,,,,,,Winchester Road,
503404211,Chancellors Lane,50.9366212,-1.2854239,,,,,,,,,,,,,,,,,,,Chancellors Lane,Winchester Road
503404216,Chancellors Lane,50.9365991,-1.2852981,,,,,,,,,,,,,,,,,,,Chancellors Lane,Winchester Road
503404219,Shamblehurst Lane North,50.9404881,-1.2906394,,,,,,,,,,,,,,,,,,,Shamblehurst Lane North,Winchester Road
503404221,Shamblehurst Lane North,50.9405588,-1.2904390,,,,,,,,,,,,,,,,,,,Shamblehurst Lane North,Winchester Road
503404225,Somerset Crescent,50.9703823,-1.3829300,,,,,,,,,,,,,,,,,,,Belmont Road,Falkland Road
503404229,Belmont Road,50.9712782,-1.3789017,,,,,,,,,,,,,,,,,,,Wiltshire Road,Belmont Road
503404232,Kent Road,50.9726347,-1.3814597,,,,,,,,,,,,,,,,,,,Cox Row,Kent Road
503404237,Recreation Ground,50.9647114,-1.3035855,,,,,,,,,,,,,,,,,,,Shorts Road,Sandy Lane
503404240,Recreation Ground,50.9646038,-1.3036298,,,,,,,,,,,,,,,,,,,Shorts Road,Sandy Lane
503404245,Moorgreen Hospital,50.9271832,-1.3231846,,,,,,,,,,,,,,,,,,,West End Road,
503404249,The Spinnaker,50.8836824,-1.2998471,,,,,,,,,,,,,,,,,,,Bridge Road,
503404917,Chairmakers Arms Ph,50.9022147,-1.1071228,,,,,,,,,,,,,,,,,,,Forest Road,Apless Lane
503404918,Chairmakers Arms Ph,50.9021341,-1.1071670,,,,,,,,,,,,,,,,,,,Forest Road,Apless Lane
503405008,Asda Superstore,50.9677231,-1.3911616,,,,,,,,,,,,,,,,,,,Bournemouth Road,
503405013,Asda Superstore,50.9680940,-1.3911478,,,,,,,,,,,,,,,,,,,Bournemouth Road,
503405018,Hampshire Corporate Park,50.9701280,-1.3944838,,,,,,,,,,,,,,,,,,,Templars Way,Odiham Close
503405023,Hampshire Corporate Park,50.9701940,-1.3950811,,,,,,,,,,,,,,,,,,,Templars Way,Brecon Close
503405026,Victory Close,50.9782599,-1.3932527,,,,,,,,,,,,,,,,,,,School Lane,Victory Close
503405029,Victory Close,50.9783055,-1.3933660,,,,,,,,,,,,,,,,,,,School Lane,Victory Close
503405035,School Close,50.9805425,-1.3905877,,,,,,,,,,,,,,,,,,,School Lane,Millbrook Close
503405040,School Close,50.9807316,-1.3906834,,,,,,,,,,,,,,,,,,,School Lane,School Close
503405046,School Lane (peter Green),50.9816125,-1.3860434,,,,,,,,,,,,,,,,,,,School Lane,Station Lane
503405051,School Lane (peter Green),50.9816736,-1.3857007,,,,,,,,,,,,,,,,,,,School Lane,Station Lane
503405061,The Hut,50.9795964,-1.3851372,,,,,,,,,,,,,,,,,,,Bournemouth Road,Keble Road
503405068,The Hut,50.9797460,-1.3852173,,,,,,,,,,,,,,,,,,,Bournemouth Road B3043,School Lane
503405074,Chandlers Ford Station,50.9826672,-1.3831090,,,,yes,yes,no,,,yes,yes,,,,,,,,,Winchester Road,Bournemouth Road
503405079,Chandlers Ford Station,50.9832419,-1.3828271,,,,,,no,,,,,,,,,,,,,Winchester Road,Bournemouth Road
503405085,Monks Brook Shops,50.9832318,-1.3838673,,,,yes,yes,no,,,yes,yes,,,,,,,,,Hursley Road,Bournemouth Road
503405089,Monks Brook Shops,50.9834842,-1.3843042,,,,yes,yes,no,,,yes,no,,,,,,,,,Hursley Road,Bournemouth Road
503405095,Monks Brook Ph,50.9846632,-1.3848007,,,,yes,yes,no,,,,,,,,,,,,,Hursley Road,Mead Road
503405100,Monks Brook Ph,50.9847884,-1.3849615,,,,,,no,,,,,,,,,,,,,Hursley Road,Park Road
503405105,Kerry Close,50.9858844,-1.3878391,,,,,,,,,,,,,,,,,,,Sutherlands Way,Kerry Close
503405109,Kerry Close,50.9860571,-1.3881788,,,,,,,,,,,,,,,,,,,Sutherlands Way,Kerry Close
503405113,Kelburn Close,50.9882278,-1.3905724,,,,,,no,,,,,,,,,,,,,Sutherlands Way,Kelburn Close
503405119,Kelburn Close,50.9885069,-1.3906400,,,,,,no,,,,,,,,,,,,,Sutherlands Way,Kelburn Close
503405126,Rusland Close,50.9896716,-1.3897983,,,,,,,,,,,,,,,,,,,South Millers Dale,Rusland Close
503405132,Rusland Close,50.9897341,-1.3897263,,,,,,,,,,,,,,,,,,,South Millers Dale,Rusland Close
503405149,Ramalley Lane,50.9920004,-1.3897535,,,,,,,,,,,,,,,,,,,Hursley Road,Common Road
503405156,Ramalley Lane,50.9921710,-1.3896943,,,,,,,,,,,,,,,,,,,Hursley Road,Common Road
503405160,Leigh House Hospital,50.9946133,-1.3907167,,,,,,,,,,,,,,,,,,,Hursley Road,Cuckoo Bushes Lane
503405165,Leigh House Hospital,50.9947759,-1.3908571,,,,,,,,,,,,,,,,,,,Hursley Road,Cuckoo Bushes Lane
503405171,Hursley Road,50.9972824,-1.3921211,,,,,,,,,,,,,,,,,,,North Millers Dale,Lauriston Drive
503405178,North Millers Dale,50.9976397,-1.3916461,,,,,,,,,,,,,,,,,,,Hursley Road,
503405180,North Millers Dale,50.9978461,-1.3915722,,,,,,,,,,,,,,,,,,,Hursley Road,Cranborne Gardens
503405181,Hiltingbury Farm House,50.9956804,-1.3935955,,,,,,,,,,,,,,,,,,,North Millers Dale,Drummond Way
503405184,Hiltingbury Farm House,50.9954202,-1.3937129,,,,,,,,,,,,,,,,,,,North Millers Dale,Drummond Way
503405189,Flexford Nature Reserve,50.9956128,-1.3961614,,,,,,,,,,,,,,,,,,,Weavers Place,North Millers Dale
503405194,Flexford Nature Reserve,50.9958125,-1.3960561,,,,,,,,,,,,,,,,,,,Weavers Place,North Millers Dale
503405198,Ashbridge Rise,50.9975508,-1.3970483,,,,,,,,,,,,,,,,,,,North Millers Dale,Baddesley Road
503405202,Ashbridge Rise,50.9975152,-1.3971200,,,,,,,,,,,,,,,,,,,North Millers Dale,Baddesley Road
503405206,Baddesley Bridge,50.9965541,-1.3990847,,,,,,,,,,,,,,,,,,,Baddesley Road,
503405211,Baddesley Bridge,50.9953223,-1.3991291,,,,,,,,,,,,,,,,,,,Baddesley Road,
503405215,Hiltingbury Recreation Ground,50.9993716,-1.3905910,,,,,,,,,,,,,,,,,,,Hiltingbury Road,
503405219,Hocombe Drive,51.0041873,-1.3918456,,,,,,,,,,,,,,,,,,,Hocombe Road,Opp Hocombe Drive
503405223,Hocombe Drive,51.0040870,-1.3915761,,,,,,,,,,,,,,,,,,,Hocombe Road,Hocombe Drive
503405227,Hocombe Road,51.0035687,-1.3836300,,,,,,,,,,,,,,,,,,,Ashdown Drive,Hocombe Road
503405231,Hocombe Road,51.0034698,-1.3836171,,,,,,,,,,,,,,,,,,,Ashdown Drive,Hocombe Road
503406399,The Kennels,50.8282204,-1.3770108,,,,,,,,,,,,,,,,,,,Long Copse,
503406402,The Kennels,50.8273364,-1.3765115,,,,,,,,,,,,,,,,,,,Long Copse,
503407164,Tudor Close,50.9244261,-1.5156470,,,,,,,,,,,,,,,,,,,Tudor Close,Appletree Close
503407170,Richmond Close,50.9280128,-1.5175651,,,,,,,,,,,,,,,,,,,Calmore Drive,Silvers Wood
503407178,Friars Croft,50.9305318,-1.5155551,,,,,,,,,,,,,,,,,,,Calmore Drive,Friars Croft
503407186,Stocklands,50.9318188,-1.5136633,,,,,,,,,,,,,,,,,,,Calmore Drive,Warren Place
503407195,Loperwood Lane,50.9321551,-1.5254569,,,,,,,,,,,,,,,,,,,Loperwood,Forest Way
503407206,Loperwood Lane,50.9320922,-1.5254576,,,,,,,,,,,,,,,,,,,Loperwood,Forest Way
503407213,Tatchbury Mount Hospital,50.9321605,-1.5312487,,,,,,,,,,,,,,,,,,,Loperwood,
503407239,Tatchbury Mount Hospital,50.9321160,-1.5313630,,,,,,,,,,,,,,,,,,,Loperwood,
503407247,Ower Corner,50.9307141,-1.5406408,,,,,,,,,,,,,,,,,,,Winsor Road,Tatchbury Lane
503407255,Ower Corner,50.9306073,-1.5409265,,,,,,,,,,,,,,,,,,,Winsor Road,Tatchbury Lane
503407264,Baptist Church,50.9290396,-1.5447697,,,,,,,,,,,,,,,,,,,Winsor Road,
503407271,Baptist Church,50.9290757,-1.5447978,,,,,,,,,,,,,,,,,,,Winsor Road,
503407276,Compass Inn,50.9280681,-1.5493325,,,,,,,,,,,,,,,,,,,Winsor Road,Barrow Hill Road
503407281,Compass Inn,50.9279430,-1.5495330,,,,,,,,,,,,,,,,,,,Winsor Road,Barrow Hill Road
503407289,Winsor Lane,50.9268935,-1.5525596,,,,,,,,,,,,,,,,,,,Winsor Road,
503407295,Winsor Lane,50.9267154,-1.5530024,,,,,,,,,,,,,,,,,,,Winsor Road,
503407302,Moulands Farm,50.9258366,-1.5560273,,,,,,,,,,,,,,,,,,,Winsor Road,Pound Lane
